44,144,49
51,125,46
52,133,50
56,135,50
82,136,49
81,135,51
106,134,49
52,137,47
82,135,50
64,145,61
49,135,64
46,167,63
50,177,62
50,175,54
49,177,55
51,173,54
49,146,72
47,166,53
50,165,72
61,145,73
64,175,71
63,142,72
62,147,75
54,169,49
55,155,60
54,135,48
72,126,48
53,125,48
72,123,48
73,154,72
71,155,73
72,142,72
75,148,73
49,161,48
60,122,49
48,172,73
48,172,54
48,168,54
48,173,54
72,166,53
73,170,82
72,170,82
73,173,55
48,165,82
49,165,53
73,171,54
54,136,58
54,137,64
54,135,66
53,135,118
82,135,47
82,137,49
55,135,47
82,135,118
53,135,44
54,135,60
58,135,49
64,135,48
66,120,63
118,121,65
47,120,65
49,173,64
47,121,63
118,120,56
44,145,52
60,160,61
49,173,61
48,120,61
63,129,48
65,130,48
65,153,45
64,149,47
63,150,47
56,129,47
52,125,44
61,151,48
61,151,49
61,147,64
48,144,79
48,148,48
45,147,79
47,131,86
47,132,88
47,176,46
44,164,74
48,175,112
49,174,117
64,144,58
79,144,73
48,163,74
79,164,48
86,174,44
88,153,73
46,174,65
74,122,79
112,138,78
117,126,79
58,172,112
73,128,66
74,130,65
48,179,48
44,146,54
73,171,53
65,143,53
79,144,53
78,142,53
79,157,114
112,120,48
66,164,75
65,131,62
48,165,84
54,162,52
53,160,85
53,172,49
53,175,48
53,122,44
114,134,60
48,174,48
75,149,61
62,157,81
84,170,48
52,173,81
85,172,80
49,179,80
48,121,79
44,120,60
60,120,119
48,138,47
61,168,72
81,144,70
48,160,114
81,140,56
80,140,73
80,165,73
79,158,53
60,170,47
119,172,60
47,126,50
72,125,64
70,123,48
114,156,80
56,148,61
73,127,64
73,129,65
53,175,65
47,155,55
60,171,55
50,143,54
64,145,54
48,146,47
80,145,73
61,179,47
64,129,54
65,131,62
65,163,47
55,164,111
55,164,51
54,164,100
54,163,49
47,164,50
73,145,61
47,148,73
54,172,61
62,157,47
47,172,80
111,166,62
51,166,82
100,173,79
49,125,79
50,172,79
61,121,80
73,142,44
61,160,50
47,169,72
80,162,72
62,140,56
82,140,54
79,138,72
79,165,54
79,140,62
80,139,62
44,126,61
50,133,63
72,126,79
72,137,48
56,126,47
54,129,60
72,125,64
54,153,64
62,152,55
62,140,54
61,158,54
63,141,54
79,142,47
48,166,64
47,176,72
60,122,46
64,128,95
64,126,73
55,163,85
54,162,86
54,161,119
54,124,50
47,171,49
64,147,48
72,140,60
46,177,60
95,160,60
73,175,60
85,171,118
86,170,61
119,123,81
50,179,81
49,173,78
48,138,81
60,137,85
60,179,47
60,164,72
60,161,71
118,120,67
61,141,60
81,142,109
81,161,73
78,158,48
81,142,47
85,126,62
47,134,48
72,128,48
71,125,47
67,124,79
60,147,81
109,142,69
73,129,70
48,166,48
47,142,48
62,172,48
48,126,118
48,144,44
47,159,85
79,163,47
81,145,88
69,174,44
70,139,89
48,141,47
48,120,85
48,146,48
118,124,99
44,123,99
85,127,47
47,151,46
88,162,47
44,123,47
89,172,45
47,173,45
85,131,46
48,174,48
99,178,47
99,120,48
47,151,46
46,179,49
47,159,48
47,172,48
45,173,47
45,172,48
46,173,48
48,165,49
47,159,49
48,162,73
46,163,49
49,148,73
48,169,53
48,169,73
47,166,48
48,146,47
48,160,47
49,172,73
49,122,48
73,122,72
49,122,73
73,144,72
53,126,73
73,125,73
48,122,71
47,169,70
47,172,73
73,173,45
48,172,61
72,120,68
73,121,48
72,144,52
73,148,48
73,145,49
71,142,47
70,155,56
73,175,60
45,140,58
61,120,58
68,139,59
48,125,59
52,127,59
48,144,59
49,174,59
47,125,57
56,163,60
60,179,57
58,175,61
58,173,59
59,171,61
59,173,61
59,179,54
59,179,48
59,179,49
57,173,47
60,171,72
57,170,66
61,153,64
59,179,73
61,177,48
61,179,48
54,172,47
48,145,46
49,122,62
47,142,62
72,121,60
66,122,58
64,122,68
73,120,64
48,166,47
48,176,48
47,171,109
46,169,109
62,122,48
62,123,48
60,122,48
58,153,48
68,134,49
64,148,46
47,158,47
48,124,64
109,124,64
109,124,64
48,159,64
48,126,48
48,174,65
48,158,65
49,143,65
46,172,65
47,120,119
64,128,55
64,130,64
64,129,65
64,172,65
48,174,62
65,128,44
65,130,63
65,130,65
65,129,61
119,124,64
55,120,72
64,130,72
65,131,48
65,128,49
62,132,47
44,174,53
63,135,48
65,129,62
61,133,92
64,128,51
72,130,48
72,120,66
48,120,85
49,120,62
47,143,53
53,143,45
48,159,45
62,123,108
92,123,108
51,149,88
48,123,118
66,131,44
85,149,60
62,172,52
53,156,62
45,149,62
45,173,62
108,168,62
108,162,62
88,171,61
118,123,62
44,172,62
60,164,62
52,146,62
62,125,52
62,125,61
62,125,61
62,125,62
62,124,61
61,123,62
62,125,49
62,125,73
62,155,118
62,171,71
52,158,71
61,123,64
61,124,47
62,125,45
61,124,49
62,168,48
49,121,46
73,121,62
118,122,103
71,120,61
71,120,45
64,120,68
47,120,67
45,139,46
49,124,48
48,148,50
46,171,81
62,145,48
103,123,48
61,124,48
45,144,48
68,134,88
67,133,53
46,158,49
48,147,48
50,133,48
81,147,49
48,154,49
48,146,49
48,146,71
48,144,96
88,160,64
53,120,64
49,179,65
48,148,65
48,124,80
49,145,84
49,146,81
49,121,83
71,144,82
96,147,81
64,128,81
64,127,82
65,132,80
65,147,81
80,129,81
84,141,56
81,141,48
83,138,47
82,136,49
81,135,46
81,135,49
82,137,97
80,140,96
81,135,61
81,135,59
56,152,59
48,142,100
47,165,56
49,121,93
46,168,57
49,121,74
97,170,73
96,164,111
61,121,73
59,138,73
59,120,73
100,142,73
56,170,74
93,123,44
57,164,49
74,129,49
73,127,49
111,150,49
73,151,50
73,161,100
73,129,76
73,177,63
74,175,61
44,127,46
49,124,76
49,146,76
49,148,52
49,147,75
50,148,55
100,150,55
76,147,54
63,146,53
61,145,50
46,147,52
76,147,55
76,121,48
52,135,48
75,125,48
55,136,49
55,135,48
54,135,47
53,147,44
50,137,60
52,177,58
55,146,45
48,139,48
48,125,106
48,171,84
49,169,85
48,165,44
47,170,84
44,146,85
60,138,86
58,135,61
45,138,60
48,138,44
106,127,76
84,129,61
85,127,45
44,140,48
84,123,48
85,177,59
86,161,47
61,124,48
60,153,48
44,179,65
76,140,48
61,135,48
45,135,48
48,125,47
48,143,89
59,169,52
47,168,109
48,174,109
48,144,73
65,130,55
48,140,72
48,140,52
48,165,60
47,171,61
89,121,76
52,177,48
109,127,77
109,132,61
73,171,47
55,123,64
72,125,67
52,149,48
60,163,54
61,151,54
76,147,54
48,140,54
77,139,98
61,156,80
47,155,73
64,120,47
67,132,62
48,164,73
54,161,54
54,162,50
54,162,49
54,124,48
98,176,48
80,135,61
73,145,61
47,176,59
62,156,62
73,150,61
54,171,48
50,171,61
49,178,79
48,169,48
48,171,79
61,139,119
61,123,88
59,161,85
62,179,71
61,172,83
48,179,75
61,141,60
79,140,73
48,141,54
79,140,44
119,124,73
88,140,73
85,120,46
71,132,48
83,145,48
75,168,109
60,172,105
73,127,48
54,146,60
44,152,102
73,168,68
73,130,72
46,134,74
48,127,44
48,139,73
109,146,74
105,139,75
48,141,62
60,144,47
102,164,68
68,163,64
72,146,67
74,178,109
44,130,108
73,174,48
74,147,61
75,137,48
62,155,48
47,179,91
68,165,48
64,158,48
67,135,81
109,122,80
108,122,48
48,146,80
61,121,81
48,142,47
48,170,73
91,171,58
48,172,58
48,141,77
81,141,71
80,163,72
48,161,52
80,161,47
81,123,46
47,120,49
73,124,66
58,120,48
58,124,44
77,153,47
71,124,73
72,127,74
52,159,48
47,177,72
46,152,67
49,135,48
66,148,49
48,149,62
44,174,79
47,144,119
73,147,79
74,149,79
48,130,46
72,139,93
67,135,78
48,179,97
49,129,116
62,173,97
79,150,61
119,120,62
79,120,61
79,177,45
46,179,47
93,172,61
78,179,80
97,171,78
116,171,79
97,169,79
61,120,79
62,141,79
61,163,64
45,163,110
47,176,114
61,140,80
80,139,73
78,158,73
79,159,51
79,139,48
79,123,72
79,129,48
64,120,82
110,130,81
114,147,46
80,124,52
73,127,67
73,128,69
51,159,48
48,171,48
72,147,82
48,129,82
82,131,44
81,146,47
46,155,44
52,145,46
67,124,109
69,128,80
48,163,44
48,129,92
82,129,61
82,163,47
44,130,53
47,173,53
44,173,47
46,144,47
109,163,45
80,171,48
44,173,47
92,153,48
61,123,47
47,146,48
53,146,48
53,171,45
47,165,48
47,164,46
45,174,48
48,158,46
47,171,48
48,178,46
47,168,49
48,167,118
48,168,71
45,154,47
48,167,71
46,163,119
48,170,48
46,162,48
48,159,48
46,160,48
49,169,47
118,141,48
71,120,72
47,142,71
71,142,71
119,123,72
48,121,74
48,174,73
48,171,46
48,168,96
47,171,100
48,162,99
72,120,44
71,142,88
71,145,87
72,179,87
74,147,60
73,146,88
46,166,59
96,126,61
100,125,58
99,124,59
44,174,61
88,176,61
87,147,60
87,148,60
60,147,60
88,176,60
59,169,59
61,153,58
58,177,62
59,144,59
61,170,61
61,173,62
60,166,54
60,179,119
60,179,49
60,179,48
59,172,73
58,169,63
62,153,64
59,177,73
61,155,48
62,171,48
54,164,50
119,123,45
49,123,62
48,120,61
73,127,61
63,127,62
64,128,67
73,121,48
48,166,48
48,146,48
50,125,54
45,123,54
62,121,66
61,120,48
61,125,48
62,149,48
67,132,55
48,146,47
48,160,62
48,148,67
54,162,65
54,147,67
66,134,47
48,171,45
48,162,64
48,165,64
55,130,65
47,129,64
62,124,64
67,134,58
65,131,67
67,126,64
47,132,67
45,174,67
64,129,48
64,130,63
65,130,65
64,130,61
64,126,66
58,121,60
67,131,72
64,131,48
67,130,49
67,132,49
48,174,50
63,122,48
65,130,63
61,130,92
66,130,56
60,120,54
72,121,65
48,132,84
49,122,81
49,148,99
50,150,99
48,165,44
63,125,69
92,124,109
56,149,87
54,150,109
65,130,60
84,146,73
81,179,53
99,172,63
99,126,63
44,174,62
69,139,62
109,174,53
87,124,60
109,122,62
60,124,62
73,125,62
53,164,62
63,125,53
63,125,63
62,125,61
62,121,62
53,124,62
60,122,52
62,125,50
62,125,49
62,125,49
62,124,72
53,163,71
63,122,72
61,123,54
62,121,48
62,125,48
52,161,45
50,121,45
49,122,60
49,144,60
72,143,60
71,126,100
72,155,67
54,121,48
48,124,48
48,144,100
45,125,48
45,123,48
60,137,48
60,120,48
60,120,48
100,125,48
67,133,47
48,133,47
48,160,44
100,164,48
48,130,119
48,132,72
48,159,71
48,163,45
48,176,48
48,168,62
47,174,60
47,165,48
44,126,48
48,120,47
119,143,54
72,144,54
71,144,54
45,144,83
48,143,83
62,144,55
60,142,83
48,160,53
48,142,55
47,143,55
54,173,53
54,134,45
54,165,48
83,139,48
83,138,50
55,139,49
83,138,48
53,139,99
55,167,81
55,140,60
53,135,60
45,179,60
48,174,62
48,172,119
50,126,49
49,125,56
48,120,73
99,125,55
81,142,60
60,140,60
60,139,55
60,140,49
62,141,62
119,172,50
49,171,47
56,148,48
73,128,48
55,146,47
60,128,47
60,148,48
55,172,49
49,149,61
62,161,58
50,128,58
47,143,44
48,144,107
48,145,54
47,145,55
47,166,55
48,145,78
49,145,79
61,136,78
58,136,55
58,135,54
44,136,79
107,136,111
54,138,46
55,176,48
55,162,50
78,135,48
79,135,50
78,137,50
55,153,59
54,161,59
79,153,60
111,174,60
46,138,79
48,148,79
50,149,44
48,121,44
50,123,65
50,123,61
59,120,53
59,139,46
60,139,62
60,139,62
79,139,79
79,120,45
44,176,63
44,130,44
65,129,49
61,146,53
53,125,49
46,121,47
62,126,48
62,125,64
79,179,81
45,123,79
63,125,48
44,146,48
49,129,47
53,174,46
49,175,53
47,162,109
48,174,60
64,129,44
81,130,73
79,161,72
48,162,55
48,123,44
47,174,72
46,130,52
53,123,77
109,124,75
60,135,74
44,124,47
73,127,63
72,127,66
55,160,66
44,144,56
72,146,55
52,127,55
77,130,55
75,135,72
74,162,80
47,172,75
63,126,48
66,132,62
66,134,72
56,167,81
55,165,119
55,166,49
55,165,47
72,179,46
80,132,60
75,152,60
48,173,60
62,157,61
72,171,61
81,135,60
119,172,80
49,171,79
47,122,78
46,170,60
60,137,79
60,121,46
60,160,47
61,179,103
61,160,70
60,140,53
80,139,52
79,140,72
78,163,70
60,163,52
79,172,44
46,177,60
47,126,48
103,120,48
70,134,48
53,124,73
52,124,78
72,126,48
70,124,48
52,169,69
44,155,68
60,179,98
48,125,80
48,161,66
48,156,66
73,135,56
78,161,77
48,162,100
48,173,68
69,136,49
68,136,89
98,131,69
80,177,66
66,135,73
66,168,61
56,138,61
77,154,48
100,166,48
68,165,52
49,144,53
89,122,82
69,139,80
66,133,81
73,147,48
61,134,80
61,121,81
48,142,47
48,167,53
52,145,107
53,179,75
82,143,80
80,140,106
81,160,72
48,143,52
80,141,49
81,123,45
47,143,48
53,127,64
107,124,48
75,126,79
80,171,47
106,123,76
72,126,72
52,153,48
49,155,82
45,138,76
48,144,71
64,143,72
48,160,72
79,157,65
47,145,44
76,122,87
72,143,44
48,123,72
82,168,47
76,165,45
71,177,49
72,143,72
72,145,96
65,168,57
44,179,48
87,173,48
44,173,47
72,179,52
47,172,48
45,173,119
49,144,80
72,168,48
96,169,79
57,131,80
48,122,44
48,179,44
47,178,72
52,179,69
48,140,119
119,140,55
80,139,71
48,179,73
79,161,51
80,124,45
44,139,46
44,139,47
72,125,64
69,138,77
119,139,48
55,171,53
71,128,57
73,128,61
51,177,72
45,152,72
46,128,75
47,141,108
64,144,108
77,156,73
48,126,72
53,127,108
57,129,108
61,121,108
72,144,87
72,148,88
75,150,87
108,164,48
108,162,86
73,161,72
72,164,48
108,162,97
108,120,97
108,145,97
87,175,97
88,175,96
87,174,96
48,171,97
86,121,81
72,121,96
48,129,81
97,163,81
97,129,48
97,162,81
97,128,53
96,129,47
96,129,48
97,162,48
81,122,51
96,162,82
81,129,81
81,163,82
48,163,84
81,127,81
53,120,97
47,128,47
48,124,97
48,171,98
51,129,48
82,126,89
81,122,108
82,163,108
84,167,89
81,130,49
97,162,62
47,162,61
97,129,49
98,163,50
48,162,49
89,178,55
108,178,52
108,122,49
89,163,53
49,146,53
62,123,81
61,145,47
49,164,47
50,168,60
49,120,86
55,122,86
52,163,86
49,126,108
53,127,108
53,133,108
81,162,108
47,146,87
47,124,86
60,121,61
86,171,47
86,172,72
86,172,60
108,172,44
108,162,52
108,143,51
108,121,49
87,172,50
86,120,72
61,143,44
47,154,108
72,122,73
60,123,108
44,171,108
52,172,108
51,122,108
49,172,61
50,145,92
72,144,64
44,122,65
108,144,54
73,123,47
108,123,47
108,146,57
108,163,77
108,122,77
61,143,47
92,123,48
64,130,48
65,167,46
54,163,71
47,129,47
47,129,44
57,148,47
77,154,71
77,148,48
47,128,47
48,139,81
48,134,97
46,147,97
71,120,98
47,153,97
44,126,81
47,167,81
71,125,81
48,173,97
47,127,47
81,128,48
97,121,48
97,129,48
98,129,80
97,163,81
81,129,81
81,129,81
81,129,83
97,128,81
47,129,82
48,128,82
48,124,97
48,172,81
80,124,108
81,120,108
81,122,108
81,122,108
83,129,72
81,163,73
82,129,73
82,129,71
97,129,80
81,129,64
108,128,66
108,129,47
108,161,66
108,160,47
72,159,66
73,122,44
73,145,49
71,145,44
80,123,44
64,121,60
66,144,61
47,142,87
66,178,60
47,148,108
66,125,108
44,124,108
49,145,108
44,125,96
44,134,97
60,120,60
61,172,47
87,173,47
60,173,80
108,162,81
108,145,51
108,146,80
108,145,49
96,121,44
97,144,48
60,120,71
47,146,73
47,146,85
80,172,72
81,124,73
51,174,73
80,124,61
49,129,61
44,125,72
48,120,54
71,123,109
73,123,47
85,145,48
72,121,53
73,146,107
73,168,48
61,128,80
61,120,47
72,120,48
54,129,48
109,129,52
47,129,48
48,162,48
53,129,48
107,130,48
48,125,48
80,129,48
47,171,48
48,154,48
48,176,49
52,137,47
48,127,48
48,158,48
48,161,48
48,168,48
48,169,48
48,145,49
48,156,48
48,164,47
49,172,49
47,169,96
48,147,48
48,147,48
48,145,118
48,172,48
48,168,70
49,175,72
48,145,72
47,167,48
49,174,48
96,121,97
48,121,111
48,122,113
118,140,71
48,146,72
70,166,96
72,147,51
72,123,46
48,120,81
48,123,96
97,137,96
111,145,85
113,173,113
71,123,81
72,123,81
96,120,113
51,156,81
46,153,58
81,122,47
96,173,48
96,147,47
85,164,46
113,160,47
81,169,48
81,156,63
113,164,60
81,147,55
58,130,49
47,170,66
48,173,62
47,165,47
46,163,44
47,132,85
48,165,63
63,126,89
60,123,44
55,169,61
49,158,60
66,152,83
62,147,97
47,179,47
44,157,61
85,154,61
63,147,61
89,124,61
44,172,61
61,174,58
60,120,62
83,154,61
97,154,61
47,121,61
61,123,61
61,122,63
61,146,62
61,146,62
61,171,63
58,120,48
62,124,63
61,123,48
61,123,48
61,121,73
61,123,71
63,127,71
62,154,73
62,155,73
63,154,71
48,166,73
63,124,73
48,120,73
48,120,73
73,121,58
71,121,73
71,130,72
73,171,73
73,120,60
71,123,46
73,121,73
73,147,96
73,177,73
73,130,73
58,121,48
73,121,49
72,121,72
73,121,73
60,144,73
46,137,79
73,179,44
96,173,44
73,161,47
73,173,48
48,166,53
49,175,54
72,145,118
73,165,60
73,137,118
79,135,79
44,123,78
44,125,47
47,120,48
48,145,48
53,121,48
54,157,79
118,134,48
60,120,48
118,120,48
79,121,44
78,141,47
47,141,53
48,156,50
48,142,92
48,148,63
79,153,64
48,171,53
48,172,53
48,126,61
44,142,98
47,176,63
53,176,48
50,176,80
92,153,49
63,158,96
64,162,64
53,160,97
53,171,96
61,154,48
98,161,52
63,162,64
48,162,64
80,172,48
49,171,48
96,160,74
64,160,63
97,161,64
96,160,65
48,160,63
52,141,62
64,120,62
64,130,87
48,131,62
48,129,63
74,128,62
63,130,72
64,132,48
65,132,51
63,131,96
62,131,63
62,130,66
87,139,87
62,130,52
63,130,117
62,130,63
72,130,67
48,148,53
51,159,77
96,140,46
63,131,48
66,130,48
87,148,47
52,172,53
117,150,62
63,132,61
67,161,119
53,156,47
77,125,46
46,171,64
48,162,62
48,148,60
47,146,60
53,161,62
62,120,85
61,121,47
119,122,81
47,166,52
46,151,44
64,129,46
62,147,61
60,160,58
60,147,63
62,147,60
85,147,62
47,174,53
81,174,46
52,129,61
44,147,61
46,177,60
61,159,61
58,127,87
63,124,58
60,124,62
62,150,61
53,172,62
46,167,62
61,120,60
61,122,71
60,121,95
61,151,49
87,124,119
58,123,53
62,125,71
61,154,62
62,172,72
62,157,72
60,169,73
71,126,72
95,120,109
49,121,72
119,143,72
53,129,72
71,156,72
62,121,74
72,120,113
72,134,54
73,121,100
72,120,111
109,150,71
72,176,93
72,120,53
72,120,100
72,120,93
74,175,91
113,143,96
54,146,117
100,174,47
111,147,47
71,173,47
93,158,47
53,164,49
100,168,61
93,173,83
91,173,47
96,138,60
117,125,80
47,171,78
47,122,48
47,143,48
47,154,48
49,176,79
61,120,47
83,124,48
47,123,48
60,123,48
80,129,44
78,139,50
48,154,46
48,124,47
48,148,119
79,175,48
47,171,48
48,172,71
48,172,73
48,172,45
44,176,73
50,150,72
46,133,70
47,140,61
119,120,45
48,143,82
48,144,85
71,163,55
73,147,54
45,143,54
73,145,53
72,147,55
70,147,55
61,137,54
45,149,53
82,174,54
85,173,50
55,138,48
54,135,48
54,164,98
53,164,49
55,165,71
55,164,73
54,164,73
53,140,73
54,154,72
50,151,73
48,165,56
48,163,80
98,141,56
49,145,55
71,144,54
73,145,54
73,145,73
73,161,55
72,145,75
73,147,78
56,168,49
80,148,53
56,152,48
55,168,47
54,125,48
54,167,49
73,174,48
55,135,48
75,170,58
78,156,50
49,168,47
53,125,48
48,171,47
47,172,52
48,121,53
49,170,54
48,166,53
48,170,53
58,172,52
50,144,52
47,163,53
48,172,55
47,172,53
52,157,52
53,135,51
54,169,47
53,157,48
53,159,48
52,160,48
52,159,49
53,161,49
55,132,61
53,157,61
52,133,48
51,158,60
47,176,109
48,165,65
48,174,44
48,125,44
49,148,62
49,177,109
61,122,52
61,163,47
48,130,46
60,155,47
109,124,46
65,125,46
44,129,45
44,171,49
62,146,47
109,124,49
52,124,48
47,144,49
46,124,94
47,124,80
46,142,64
46,142,81
45,169,48
49,129,48
47,144,47
49,179,51
48,163,78
49,178,64
94,125,78
80,145,58
64,161,73
81,147,110
48,161,53
48,172,46
47,153,47
51,147,49
78,135,79
64,131,63
78,151,47
58,171,81
73,127,65
110,129,64
53,172,54
46,170,55
47,170,55
49,143,55
79,143,87
63,159,87
47,126,61
81,122,72
65,131,49
64,131,59
54,164,72
55,163,53
55,165,50
55,165,49
87,174,109
87,173,47
61,154,62
72,145,62
49,121,48
59,150,52
72,145,80
53,122,63
50,170,80
49,127,79
109,145,81
47,120,82
62,122,81
62,149,80
48,163,50
52,169,106
80,163,71
63,141,44
80,139,58
79,161,108
81,164,53
82,123,48
81,172,47
80,124,109
50,136,65
106,124,78
71,123,48
44,170,65
58,123,96
108,124,72
53,121,75
48,171,108
47,156,73
109,156,70
65,127,69
78,141,87
48,156,87
65,143,71
96,128,82
72,145,81
75,146,59
108,162,54
73,143,61
70,141,61
69,165,72
87,122,108
87,172,108
71,145,57
82,122,70
81,145,61
59,173,52
54,122,80
61,122,65
61,124,81
72,144,78
108,145,61
108,145,79
57,134,81
70,140,47
61,168,51
52,168,107
80,160,64
65,129,54
81,141,107
78,138,72
61,166,54
79,159,48
81,167,44
47,127,44
51,128,79
107,124,78
64,152,48
54,146,44
107,140,67
72,127,76
54,151,73
48,125,76
44,147,63
44,125,52
79,154,86
78,124,87
48,154,87
44,172,68
67,132,68
76,152,67
73,162,108
76,162,86
63,127,109
52,160,103
86,122,86
87,122,96
87,174,48
68,138,57
68,173,57
67,174,59
108,144,52
86,156,48
109,179,61
103,168,81
86,145,78
96,145,79
48,147,79
57,144,44
57,144,102
59,175,70
52,172,111
48,179,119
61,142,73
81,139,72
78,160,71
79,162,45
79,170,45
44,140,61
102,163,49
70,123,63
111,129,78
119,145,48
73,170,81
72,129,48
71,150,44
45,125,48
45,175,53
61,169,57
49,125,61
63,125,64
78,141,75
48,154,75
81,145,74
48,145,109
44,121,75
48,121,52
53,126,119
57,173,61
61,179,44
64,131,108
75,150,108
75,172,47
74,145,50
109,162,49
75,145,49
52,144,50
119,122,49
61,122,47
44,121,48
108,162,53
108,169,53
47,166,49
50,174,50
49,172,48
49,173,48
50,173,48
49,178,45
47,177,47
48,144,49
53,162,72
53,168,48
49,168,49
50,174,71
48,170,73
48,172,48
48,171,106
45,173,48
47,165,48
49,142,50
72,120,48
48,121,73
49,145,72
71,144,44
73,120,73
48,146,74
106,128,71
48,161,44
48,166,80
50,166,53
48,165,80
73,121,44
72,145,94
44,121,86
73,179,87
74,147,109
71,145,74
44,146,72
80,147,60
53,147,61
80,147,45
44,124,52
94,143,53
86,122,59
87,123,62
109,163,59
74,149,62
72,149,62
60,175,61
61,178,61
45,153,60
52,170,60
53,178,60
59,172,44
62,156,50
59,177,48
62,178,48
62,177,49
61,171,72
61,153,72
60,154,66
60,177,61
60,178,46
44,166,48
50,123,53
48,120,54
48,144,61
49,120,62
72,144,56
72,120,61
66,130,66
61,174,48
46,171,48
48,176,80
53,172,81
54,161,81
61,120,81
62,124,53
56,151,111
61,146,44
66,131,48
48,145,53
48,155,48
80,171,64
81,162,65
81,162,65
81,161,64
53,147,64
111,146,47
